iter	Logloss
182	0.4728994506
183	0.4726187032
184	0.4722342571
185	0.4718982337
186	0.4717400484
187	0.4711456726
188	0.4707530602
189	0.4702534915
190	0.4698154959
191	0.469653038
192	0.4692645919
193	0.4689638026
194	0.4687495991
195	0.4684491229
196	0.4683490057
197	0.4678033549
198	0.4675189862
199	0.467328601
200	0.4669014927
201	0.4666914344
202	0.4662156546
203	0.4660585625
204	0.4657138242
205	0.4654240991
206	0.4648739967
207	0.4643446169
208	0.4641610008
209	0.4636279385
210	0.4633957434
211	0.4632376549
212	0.4629211473
213	0.4626727153
214	0.4622817037
215	0.4621161363
216	0.4616186158
217	0.461260288
218	0.4608480341
219	0.4604497449
220	0.4603047901
221	0.4597535073
222	0.4596065642
223	0.4592773478
224	0.4590073822
225	0.4586161975
226	0.4583943037
227	0.4577977067
228	0.4573515744
229	0.4568189281
230	0.4565236202
231	0.4560627504
232	0.455654226
233	0.4551922705
234	0.4546282841
235	0.4542847921
236	0.4538745867
237	0.4533499786
238	0.4529514401
239	0.4524560194
240	0.4521953089
241	0.45209715
242	0.4517393323
243	0.4514559145
244	0.4509902816
245	0.4509318266
246	0.450605758
247	0.4501632886
248	0.4497213708
249	0.449344935
250	0.4490207414
251	0.4485510801
252	0.4481028439
253	0.4475942196
254	0.4473103577
255	0.4469439878
256	0.4467274105
257	0.4465138148
258	0.4463220369
259	0.4460450691
260	0.4457806908
261	0.4451508966
262	0.4447818349
263	0.4446444882
264	0.4441243282
265	0.4438455979
266	0.4436396813
267	0.4431980258
268	0.4428393737
269	0.4425016062
270	0.4419810904
271	0.4417319145
272	0.4413853817
273	0.4411029473
274	0.4409898018
275	0.4407571423
276	0.4404185294
277	0.4399722921
278	0.4396331398
279	0.4392908782
280	0.4390419352
281	0.4388368468
282	0.4385471946
283	0.438088629
284	0.4376843828
285	0.4374608037
286	0.4372244106
287	0.4366536757
288	0.4362260995
289	0.4360214643
290	0.4357435507
291	0.4353561048
292	0.4349437732
293	0.4346738357
294	0.434350149
295	0.434084357
296	0.4337747954
297	0.4332716121
298	0.4329059498
299	0.4326152362
300	0.4323155133
301	0.4320497262
302	0.431731747
303	0.4314389672
304	0.4311209688
305	0.4307390824
306	0.4302607658
307	0.4298947038
308	0.4295153989
309	0.4291947945
310	0.4290416107
311	0.4288618423
312	0.4280541752
313	0.4277449821
314	0.4275288661
315	0.4271943339
316	0.4267885187
317	0.4265448398
318	0.4260865017
319	0.4258449864
320	0.4255253258
321	0.4251330927
322	0.424885581
323	0.424567295
324	0.4242150444
325	0.4236548312
326	0.423078309
327	0.4227636641
328	0.4225907385
329	0.4223821271
330	0.4221156447
331	0.421853967
332	0.4212935326
333	0.4208795083
334	0.4206492267
335	0.4204183524
336	0.4201573194
337	0.4196620097
338	0.4193630178
339	0.4189411949
340	0.4187188661
341	0.4185139432
342	0.4179457203
343	0.4173250322
344	0.416939488
345	0.4165092798
346	0.4161269427
347	0.4158575676
348	0.415492845
349	0.415281526
350	0.4148734172
351	0.4146503382
352	0.4140348253
353	0.4138608144
354	0.413446213
355	0.413003828
356	0.4126003922
357	0.4121797797
358	0.4118261717
359	0.4114791127
360	0.4110859352
361	0.4108802077
362	0.4106285973
363	0.4105103628
364	0.4103493123
365	0.4100693791
366	0.40966823
367	0.4091208209
368	0.4089267596
369	0.4087429436
370	0.4083865972
371	0.4080946729
372	0.4075918668
373	0.4072955694
374	0.4070044972
375	0.4066961836
376	0.4063376008
377	0.406044638
378	0.4057034911
379	0.4055091228
380	0.4051372833
381	0.4048220543
382	0.4045255114
383	0.4041344885
384	0.403854791
385	0.4034240571
386	0.4031662375
387	0.4029899408
388	0.4025526471
389	0.4022066373
390	0.4018324714
391	0.401548138
392	0.4012124386
393	0.4008940935
394	0.4005834489
395	0.4002893424
396	0.3999770673
397	0.3996831217
398	0.3991291925
399	0.3987063611
400	0.3983603464
401	0.3982203184
402	0.3978943847
403	0.3975648445
404	0.3971855776
405	0.3969624051
406	0.3966420652
407	0.3962776475
408	0.395996429
409	0.3956202701
410	0.3953242356
411	0.3950970302
412	0.3946530215
413	0.3944028542
414	0.3941123278
415	0.3937487878
416	0.3934098562
417	0.393097195
418	0.3925407699
419	0.3922566551
420	0.3919167949
421	0.3916553692
422	0.3913341781
423	0.3911172766
424	0.3908693196
425	0.3906342781
426	0.390205114
427	0.3899332469
428	0.3895731436
429	0.3892779629
430	0.3891460705
431	0.3888789951
432	0.3887036852
433	0.3885004443
434	0.3880241491
435	0.3876772294
436	0.3874354195
437	0.3870235295
438	0.3868295692
439	0.386537908
440	0.3861978867
441	0.3859552276
442	0.3856226912
443	0.3851217336
444	0.3848795276
445	0.3845956434
446	0.3842871602
447	0.3839887769
448	0.3837127326
449	0.3832447393
450	0.3828690516
451	0.3824321585
452	0.3823657898
453	0.3819674527
454	0.3816964696
455	0.3814568374
456	0.3810342888
457	0.3807776474
458	0.3803249541
459	0.380056251
460	0.3797791496
461	0.3795275775
462	0.3792888708
463	0.3790500499
464	0.3789514759
465	0.378553651
466	0.3781825144
467	0.3780981574
468	0.3776823756
469	0.3774320041
470	0.3771779425
471	0.3768750941
472	0.3765879659
473	0.3762938351
474	0.3760135137
475	0.3756979215
476	0.3753860674
477	0.375069993
478	0.3748525383
479	0.3746071396
480	0.3743674693
481	0.374167361
482	0.3737970039
483	0.3735364592
484	0.3733222467
485	0.3729361308
486	0.3725561666
487	0.372280335
488	0.3720665212
489	0.3717799395
490	0.3715432512
491	0.3712332523
492	0.3708631828
493	0.3706255621
494	0.3702587707
495	0.3699516811
496	0.3695751891
497	0.3693964854
498	0.3691560516
499	0.3689504008
500	0.3686016853
501	0.3682431842
502	0.3680605513
503	0.3676773707
504	0.3672188498
505	0.3669014577
506	0.3665773316
507	0.3663012403
508	0.3661325834
509	0.3658155203
510	0.3655064655
511	0.3654283748
512	0.3651572628
513	0.3649091174
514	0.3648394934
515	0.3643966092
516	0.3641673919
517	0.3639250494
518	0.3637154683
519	0.3635994411
520	0.3633809472
521	0.3632133344
522	0.3628421394
523	0.3624840493
524	0.3621171341
525	0.3616697693
526	0.3614821016
527	0.3611486256
528	0.3608275639
529	0.3605252723
530	0.3599730338
531	0.3597471242
532	0.3593878198
533	0.3592309869
534	0.3589222839
535	0.3586921164
536	0.3584462464
537	0.3583584913
538	0.3580239639
539	0.3578515696
540	0.3576503767
541	0.3574397004
542	0.3572468616
543	0.3569837605
544	0.3567332455
545	0.3565045462
546	0.3562400701
547	0.3559233336
548	0.3556104549
549	0.3553105017
550	0.3548745968
551	0.3545439607
552	0.354337753
553	0.3541483917
554	0.3539176566
555	0.3538126474
556	0.3536424267
557	0.353348058
558	0.3531675552
559	0.3529732183
560	0.3527488453
561	0.3525007086
562	0.3524019911
563	0.352083558
564	0.351836893
565	0.3516301012
566	0.3514315056
567	0.3511353007
568	0.3508616935
569	0.3506066391
570	0.3505226237
571	0.3502206045
572	0.3499324143
573	0.3496328945
574	0.3495658901
575	0.3491712129
576	0.3488419765
577	0.3485140154
578	0.3482187225
579	0.3478689328
580	0.347476004
581	0.3470693317
582	0.346863995
583	0.3466913124
584	0.3464749216
585	0.3462742633
586	0.3461652084
587	0.3458176451
588	0.3456126922
589	0.3454994297
590	0.3451476788
591	0.3449351591
592	0.3445277247
593	0.3443336529
594	0.3439654982
595	0.34367821
596	0.3434579618
597	0.3432941909
598	0.3429855009
599	0.3427655701
600	0.3427094678
601	0.3425424856
602	0.3423555062
603	0.342101321
604	0.3418674987
605	0.3416437399
606	0.3414023203
607	0.3411246496
608	0.3409357075
609	0.3405638261
610	0.3403173801
611	0.3400554707
612	0.3398045096
613	0.3393589246
614	0.3391370707
615	0.3387547949
616	0.3386362151
617	0.3384330221
618	0.3383261405
619	0.3380317847
620	0.337785207
621	0.3376360067
622	0.3374263395
623	0.3370344947
624	0.3367997107
625	0.3365038226
626	0.3363689072
627	0.3360899405
628	0.3358526701
629	0.3355774182
630	0.3352687646
631	0.3350204402
632	0.3348450761
633	0.3346606341
634	0.3343505898
635	0.334097411
636	0.3338780487
637	0.3335324868
638	0.3332952759
639	0.3332203816
640	0.3329892399
641	0.3326631975
642	0.3325038022
643	0.3322660334
644	0.3321085739
645	0.331762666
646	0.3315959315
647	0.3312812337
648	0.330999624
649	0.3307301472
650	0.3304663169
651	0.3302667457
652	0.3300620372
653	0.3298555776
654	0.329519176
655	0.3291910022
656	0.3289993866
657	0.3288327052
658	0.3285547349
659	0.3282701637
660	0.3279854042
661	0.3277191037
662	0.3274911947
663	0.327152363
664	0.326752612
665	0.326429961
666	0.3262580185
667	0.32610621
668	0.3259565761
669	0.3257422353
670	0.3255329927
671	0.3253957783
672	0.3252349189
673	0.3249455807
674	0.3245702948
675	0.3243740118
676	0.3241612811
677	0.3239593918
678	0.323641965
679	0.3235001459
680	0.3232909395
681	0.3229693281
682	0.3226793718
683	0.3224358677
684	0.3222450487
685	0.3220775033
686	0.3219023903
687	0.3215147734
688	0.3213351483
689	0.3210825331
690	0.3208318646
691	0.320741087
692	0.3205083785
693	0.3203282509
694	0.3201579112
695	0.3199177941
696	0.3196839954
697	0.3194557078
698	0.3192034819
699	0.3190279319
